"","Drug","Region","Country","expcoef","explower","expupper","p-value"
"22","Gabapentin","Central and South America and the Caribbean","BRAZIL",9.09481235155949,6.95559464090747,11.2768165328859,0.00000375139216776755
"23","Gabapentinoids","Central and South America and the Caribbean","BRAZIL",26.8187939479925,22.900219088174,30.8623094226115,0.0000000355374757965268
"24","Pregabalin","Central and South America and the Caribbean","BRAZIL",39.2341496800048,27.4948155790472,52.0544058914656,0.0000244627297671818
"25","Gabapentin","Eastern Europe","BULGARIA",19.8590389264869,12.7327476503208,27.4358117921756,0.0000900391328312726
"26","Gabapentinoids","Eastern Europe","BULGARIA",24.4777898062592,18.3735390166177,30.8968227508688,0.00000405483754550756
"27","Pregabalin","Eastern Europe","BULGARIA",30.4560201994361,11.0305098105592,53.2801500714821,0.00469573598053609
"28","Gabapentin","Northern America","CANADA",7.51640947976695,6.87423604864539,8.1624415276224,0.000000000563169658663153
"29","Gabapentinoids","Northern America","CANADA",10.589019997261,9.69645737859612,11.4888450931952,0.000000000445494364904014
"30","Pregabalin","Northern America","CANADA",13.8591662646862,12.1935774216276,15.5494818903102,0.00000000938981215326893
"31","Gabapentin","Central and South America and the Caribbean","CHILE",-6.13232942101684,-9.1723853569282,-2.99052094949405,0.00185476177343864
"32","Gabapentinoids","Central and South America and the Caribbean","CHILE",17.9475988395736,16.0726947854048,19.8527879251949,0.00000000234867998822441
"33","Pregabalin","Central and South America and the Caribbean","CHILE",20.0360000878234,17.7786158638184,22.3366500905728,0.00000000430954942753827
"34","Gabapentin","Eastern Asia","CHINA",41.585940451272,33.1726382581766,50.5307606402422,0.000000431602028787921
"35","Gabapentinoids","Eastern Asia","CHINA",45.2289820620152,36.0707461451455,55.0036126668333,0.000000398981397489412
"36","Pregabalin","Eastern Asia","CHINA",74.0627649123691,31.1179696638926,131.07317941701,0.00240951042018701
"37","Gabapentin","Central and South America and the Caribbean","COLOMBIA",-8.84292614020795,-11.0036144614277,-6.62977980068552,0.0000109353537793239
"38","Gabapentinoids","Central and South America and the Caribbean","COLOMBIA",10.4834959794881,7.44732979874312,13.6054558704572,0.0000201704016998609
"39","Pregabalin","Central and South America and the Caribbean","COLOMBIA",15.4438261601724,12.4490574025582,18.5183522774191,0.000000598206595989281
"40","Gabapentin","Southern Europe","CROATIA",-9.11495215940934,-9.90385837259078,-8.31913806979775,0.00000000135234747958561
"41","Gabapentinoids","Southern Europe","CROATIA",15.5316147172318,12.9156348600623,18.2082004472867,0.000000174933476397957
"42","Pregabalin","Southern Europe","CROATIA",41.4768435968434,29.1591406841785,54.9692663492421,0.0000121733281939595
"43","Gabapentin","Eastern Europe","CZECH REPUBLIC",11.2896951523566,9.22143169235456,13.3971241284456,0.000000415211694099832
"44","Gabapentinoids","Eastern Europe","CZECH REPUBLIC",17.8365828475383,16.4220639440737,19.2682880442233,0.000000000199620459946575
"45","Pregabalin","Eastern Europe","CZECH REPUBLIC",24.4000255645907,22.0896114986579,26.7541617219491,0.000000000789985646069113
"46","Gabapentin","Central and South America and the Caribbean","ECUADOR",-4.64225088453059,-7.10906154754977,-2.10993162671665,0.00266577502362992
"47","Gabapentinoids","Central and South America and the Caribbean","ECUADOR",10.2739397338211,8.3063244965863,12.2773008957726,0.000000629003204118844
"48","Pregabalin","Central and South America and the Caribbean","ECUADOR",13.9973245413825,10.6532038017449,17.4425100774928,0.00000371990692241387
"49","Gabapentin","Northern Africa","EGYPT",7.37914825956161,5.61499893490074,9.1727652059721,0.00000452118094328243
"50","Gabapentinoids","Northern Africa","EGYPT",39.1089760677075,35.1371767325515,43.1975100449522,0.00000000095888107851899
"51","Pregabalin","Northern Africa","EGYPT",53.7630291929694,46.345940104017,61.556030387952,0.0000000104378049493525
"52","Gabapentin","Northern Europe","ESTONIA",31.06261658184,24.741193884536,37.7043856192229,0.000000590718508486287
"53","Gabapentinoids","Northern Europe","ESTONIA",29.9700087113453,27.7495942332108,32.2290161923327,0.000000000072938460512122
"54","Pregabalin","Northern Europe","ESTONIA",29.2960262022187,25.8581394520305,32.8278207867241,0.00000000466252455573924
"55","Gabapentin","Northern Europe","FINLAND",13.4553073637628,11.0835119081636,15.877744121447,0.00000027762678675446
"56","Gabapentinoids","Northern Europe","FINLAND",5.73335579300869,4.60727389840696,6.87155979333109,0.000000902301895017366
"57","Pregabalin","Northern Europe","FINLAND",3.08647731040783,1.0668706281225,5.14644154137138,0.00698823158830449
"58","Gabapentin","Western Europe","FRANCE",0.336034748991643,-0.668270581134778,1.35049422827083,0.469901747652787
"59","Gabapentinoids","Western Europe","FRANCE",5.39484870852107,4.72285072007206,6.07115885323184,0.0000000173460140434968
"60","Pregabalin","Western Europe","FRANCE",7.52042734180152,6.05531050388743,9.00578425386691,0.000000794745102544976
"61","Gabapentin","Western Europe","GERMANY",3.02954930480275,1.91782621622569,4.15339910635593,0.000154503564573553
"62","Gabapentinoids","Western Europe","GERMANY",6.93006409060875,5.82855558569353,8.04303756336453,0.000000139413545165991
"63","Pregabalin","Western Europe","GERMANY",9.22386141824081,7.90421922520252,10.5596425123355,0.0000000513183488451543
"64","Gabapentin","Southern Europe","GREECE",2.69095220172755,1.65569923125684,3.7367481001499,0.000221160217695585
"65","Gabapentinoids","Southern Europe","GREECE",6.43928180633102,5.24098478800603,7.65122289827447,0.000000555222760763627
"66","Pregabalin","Southern Europe","GREECE",7.94621466175023,6.01506250211175,9.91254435725637,0.00000509992811986662
"67","Gabapentin","Eastern Europe","HUNGARY",13.2546955424943,10.844060826912,15.7177567001306,0.000000366640708958257
"68","Gabapentinoids","Eastern Europe","HUNGARY",11.4319044226976,9.04969432586396,13.866154325608,0.00000125318526424751
"69","Pregabalin","Eastern Europe","HUNGARY",10.4655039230028,7.95905556284104,13.0301436349637,0.00000419554625384645
"70","Gabapentin","Southern Asia","INDIA",10.4389034322127,9.49079611650605,11.3952206387411,0.000000000872922804159886
"71","Gabapentinoids","Southern Asia","INDIA",7.28507393935949,5.94099162978172,8.64620873473267,0.000000501586200710589
"72","Pregabalin","Southern Asia","INDIA",6.58142984866066,5.04092117038875,8.14453131230981,0.00000387881280807015
"73","Gabapentin","Northern Europe","IRELAND",3.67301026085753,2.53155028139569,4.82717784964686,0.0000423432845737244
"74","Gabapentinoids","Northern Europe","IRELAND",13.7215257429909,10.2780193709809,17.2725579501738,0.00000566918240044262
"75","Pregabalin","Northern Europe","IRELAND",16.2354665733485,11.7421510518027,20.9094648917272,0.0000119898839912928
"76","Gabapentin","Southern Europe","ITALY",0.38301203668325,-0.208475418880893,0.978005375252566,0.17741137406536
"77","Gabapentinoids","Southern Europe","ITALY",6.63754460857511,5.6388093819137,7.64572212314956,0.0000000872628829216998
"78","Pregabalin","Southern Europe","ITALY",9.04809633022698,7.23494154107192,10.8919083868938,0.000000964479456068523
"79","Gabapentin","Eastern Asia","JAPAN",-5.57118723932946,-9.1201178734477,-1.88366808208522,0.00806124891411172
"80","Gabapentinoids","Eastern Asia","JAPAN",45.4875932113665,28.3211146398951,64.9505604579228,0.0000831724242627179
"81","Pregabalin","Eastern Asia","JAPAN",38.2448978864821,13.4287347526006,68.4903903171297,0.00612720480624242
"82","Gabapentin","Western Asia","JORDAN",6.54841793100653,-1.69160228189342,15.479100739219,0.108318710902847
"83","Gabapentinoids","Western Asia","JORDAN",24.0929285512129,17.9906807386452,30.5107727153982,0.00000467201104552898
"84","Pregabalin","Western Asia","JORDAN",33.2341908452499,20.2638582754504,47.6033603506306,0.000134836942179304
"85","Gabapentin","Central Asia","KAZAKHSTAN",3.92789242134868,-0.0680999406901028,8.08367314874421,0.0529765425451211
"86","Gabapentinoids","Central Asia","KAZAKHSTAN",18.3710742746648,11.1587553818521,26.0513504024513,0.000598704075482491
"87","Pregabalin","Central Asia","KAZAKHSTAN",30.2604575998709,16.8833717888719,45.1685261508106,0.000990428993399164
"88","Gabapentin","Western Asia","KUWAIT",50.0693775467945,32.0568925666393,70.5387552256522,0.0000518556436625569
"89","Gabapentinoids","Western Asia","KUWAIT",40.643225950455,34.358787298504,47.2216101638704,0.00000004034424349917
"90","Pregabalin","Western Asia","KUWAIT",37.9330363371432,31.5023803967637,44.6781606217364,0.0000000983964891459814
"91","Gabapentin","Northern Europe","LATVIA",23.0352792133442,20.620966065277,25.4979165306424,0.00000000205098770666445
"92","Gabapentinoids","Northern Europe","LATVIA",21.0180366779882,19.5272821769453,22.5273839968539,0.0000000000657124044595795
"93","Pregabalin","Northern Europe","LATVIA",9.04307348468545,1.36706857343478,17.3003426292493,0.0250844796227729
"94","Gabapentin","Western Asia","LEBANON",5.26501150254894,2.13510314142242,8.49083523505847,0.00393360907476355
"95","Gabapentinoids","Western Asia","LEBANON",13.0184076672366,10.9259169402099,15.1503708418523,0.000000125724903595762
"96","Pregabalin","Western Asia","LEBANON",19.9931216479946,16.6183943801778,23.4655074729601,0.000000155685371773112
"97","Gabapentin","Northern Europe","LITHUANIA",10.9668955398132,9.01428560606887,12.9544796563646,0.000000327542094733183
"98","Gabapentinoids","Northern Europe","LITHUANIA",19.4867605519933,16.9629178948425,22.0650630488327,0.0000000151901099033883
"99","Pregabalin","Northern Europe","LITHUANIA",26.2145269871129,19.9337792549654,32.824187827143,0.00000275602669605275
"100","Gabapentin","Western Europe","LUXEMBOURG",-2.5496780163752,-3.20319252048638,-1.89175137080807,0.0000114370266662144
"101","Gabapentinoids","Western Europe","LUXEMBOURG",3.1139674591788,2.36688017607887,3.86650708592355,0.00000528986684889635
"102","Pregabalin","Western Europe","LUXEMBOURG",4.49071749643406,3.37600660259512,5.6174483977939,0.00000672866219246192
"103","Gabapentin","Central and South America and the Caribbean","MEXICO",5.04693707899735,2.60070805436963,7.55148964304702,0.00107827755094025
"104","Gabapentinoids","Central and South America and the Caribbean","MEXICO",4.07070507830711,1.51700811746323,6.6886412074318,0.0054593855148144
"105","Pregabalin","Central and South America and the Caribbean","MEXICO",3.76420316738046,0.976824236715768,6.62852531112246,0.013359945539285
"106","Gabapentin","Northern Africa","MOROCCO",26.9403349241836,17.8765471048275,36.7010573895916,0.0000464105681759627
"107","Gabapentinoids","Northern Africa","MOROCCO",20.5214929680004,17.9406370009427,23.1588249529266,0.000000011316939289385
"108","Pregabalin","Northern Africa","MOROCCO",18.3854167812209,12.7520924234062,24.3001935062446,0.0000262390462457247
"109","Gabapentin","Western Europe","NETHERLANDS",3.51054403039126,2.76243595329533,4.26409831640415,0.0000242282423534491
"110","Gabapentinoids","Western Europe","NETHERLANDS",6.77892369909878,5.39122186542587,8.1848976084256,0.0000178591715291821
"111","Pregabalin","Western Europe","NETHERLANDS",7.74251104810799,5.75422928978739,9.7681744258401,0.0000651116889329559
"112","Gabapentin","Australia and New Zealand","NEW ZEALAND",15.404473343143,14.4821721050115,16.3342049047757,0.0000000000173954958193409
"113","Gabapentinoids","Australia and New Zealand","NEW ZEALAND",16.608835483474,15.7712437139916,17.4524871340616,0.0000000000035577302807642
"114","Pregabalin","Australia and New Zealand","NEW ZEALAND",34.6947540568294,20.3169939577991,50.7906420666831,0.000210417231034031
"115","Gabapentin","Northern Europe","NORWAY",9.54156851301418,7.10538978758333,12.0331596392029,0.00000734804971541244
"116","Gabapentinoids","Northern Europe","NORWAY",6.81934772694499,6.07344511081018,7.57049548914039,0.00000000521404757024027
"117","Pregabalin","Northern Europe","NORWAY",4.96551956785227,3.97900519467511,5.96139362481041,0.00000102007468502995
"118","Gabapentin","Southern Asia","PAKISTAN",-4.57886151528998,-5.94998962077915,-3.18774412671533,0.0000444117815653806
"119","Gabapentinoids","Southern Asia","PAKISTAN",13.198260014614,11.0600398324603,15.3776469886602,0.000000133955560140745
"120","Pregabalin","Southern Asia","PAKISTAN",19.3794121413853,14.3221153360279,24.6604298856205,0.00000677685588982645
"121","Gabapentin","Central and South America and the Caribbean","PERU",16.3195768917873,6.45868389192541,27.0938496855741,0.00384460244908113
"122","Gabapentinoids","Central and South America and the Caribbean","PERU",19.0643915180058,16.7069453793822,21.4694573786471,0.0000000101979037353734
"123","Pregabalin","Central and South America and the Caribbean","PERU",20.7503807162594,17.1329579940365,24.4795204767552,0.00000020210691898362
"124","Gabapentin","South-eastern Asia","PHILIPPINES",0.128239714324141,-1.66256433110268,1.95165574629814,0.87592233355324
"125","Gabapentinoids","South-eastern Asia","PHILIPPINES",10.4381782861503,9.49210547241128,11.3924256962681,0.000000000856888249679925
"126","Pregabalin","South-eastern Asia","PHILIPPINES",15.5456355639172,14.3978271580525,16.7049604834195,0.000000000113805408798626
"127","Gabapentin","Eastern Europe","POLAND",14.1095450481661,12.1892087250456,16.0627516592208,0.0000000280553628257257
"128","Gabapentinoids","Eastern Europe","POLAND",26.3366703047105,19.7154820016445,33.3240613228444,0.00000414748781844328
"129","Pregabalin","Eastern Europe","POLAND",74.6508424129374,52.4460148516616,100.089958305763,0.00000666056056024264
"130","Gabapentin","Southern Europe","PORTUGAL",2.14202773234446,0.791535078416694,3.51061546148757,0.00572898189912413
"131","Gabapentinoids","Southern Europe","PORTUGAL",5.09980887159771,3.81512614172561,6.40038918574071,0.00000746403447023387
"132","Pregabalin","Southern Europe","PORTUGAL",6.59038727391428,4.17746277509519,9.05919914493372,0.000140082894108347
"133","Gabapentin","Central and South America and the Caribbean","PUERTO RICO",14.5866846450066,12.2282699486137,16.9946601150148,0.000000125941710254212
"134","Gabapentinoids","Central and South America and the Caribbean","PUERTO RICO",12.3250490152082,10.5139745767413,14.1658028732619,0.000000058502031783862
"135","Pregabalin","Central and South America and the Caribbean","PUERTO RICO",-0.785867547663877,-1.32024923540363,-0.248592016091131,0.00916077217903263
"136","Gabapentin","Eastern Europe","ROMANIA",32.6162053668548,23.0206807578277,42.9601739932231,0.0000135640484389581
"137","Gabapentinoids","Eastern Europe","ROMANIA",15.4319543649615,12.3148500074087,18.6355685613758,0.000000851432118882975
"138","Pregabalin","Eastern Europe","ROMANIA",-5.22412352156371,-10.128059692956,-0.0526000488298317,0.0482017152301768
"139","Gabapentin","Eastern Europe","RUSSIA",30.878936089927,22.316400962707,40.0408757714654,0.0000085612749813889
"140","Gabapentinoids","Eastern Europe","RUSSIA",32.1556160042125,11.7818890625164,56.2427240041107,0.00443686885874503
"141","Pregabalin","Eastern Europe","RUSSIA",32.5808042496611,6.39973799372739,65.2040689848618,0.0175941096159962
"142","Gabapentin","Western Asia","SAUDI ARABIA",20.8802020614051,11.3111723993679,31.271847519316,0.000562900957938576
"143","Gabapentinoids","Western Asia","SAUDI ARABIA",16.5677289673858,11.009505970227,22.4042510400708,0.0000567810391059959
"144","Pregabalin","Western Asia","SAUDI ARABIA",12.1542802975419,0.842638886723113,24.7347622783768,0.0373215727774586
"145","Gabapentin","Southern Europe","SERBIA",6.5364168831592,2.72072834252168,10.4938438954186,0.00539309822122651
"146","Gabapentinoids","Southern Europe","SERBIA",57.9661592933781,48.795385239578,67.7021598601539,0.00000150693828997269
"147","Pregabalin","Southern Europe","SERBIA",85.5713272355583,63.5878228506423,110.509051907903,0.0000203246590217556
"148","Gabapentin","Eastern Europe","SLOVAKIA",10.7092776500358,8.55694539214371,12.9042836781931,0.000000939535832280331
"149","Gabapentinoids","Eastern Europe","SLOVAKIA",12.8657132678079,9.8727500131125,15.9402056463569,0.00000306610179449661
"150","Pregabalin","Eastern Europe","SLOVAKIA",14.112247822113,10.1835432624724,18.1810342765622,0.0000132894574704502
"151","Gabapentin","Southern Europe","SLOVENIA",-2.4466339040035,-3.8906750396078,-0.980896072452397,0.00450298582289485
"152","Gabapentinoids","Southern Europe","SLOVENIA",10.059563736988,9.17448117011888,10.9518217091512,0.000000000666362613605309
"153","Pregabalin","Southern Europe","SLOVENIA",12.6188120092754,10.9350890522546,14.3280897571224,0.0000000247383281515732
"154","Gabapentin","Southern Africa","SOUTH AFRICA",3.70524888723922,2.39199243012447,5.03534887363024,0.000117033019379911
"155","Gabapentinoids","Southern Africa","SOUTH AFRICA",10.8801305488844,8.73318645140382,13.0694662023207,0.000000798437047877309
"156","Pregabalin","Southern Africa","SOUTH AFRICA",13.7310827035784,9.80910229399772,17.7931419409776,0.0000165713018013571
"157","Gabapentin","Eastern Asia","SOUTH KOREA",4.28171220226823,3.63504438520916,4.93241513378206,0.0000000978895907642162
"158","Gabapentinoids","Eastern Asia","SOUTH KOREA",12.1178650014268,11.071959140991,13.1736196038616,0.000000000520957031455178
"159","Pregabalin","Eastern Asia","SOUTH KOREA",19.6087490096457,16.1742519885848,23.1447811780026,0.000000217815071196594
"160","Gabapentin","Southern Europe","SPAIN",2.12394492271277,1.38045415647026,2.87288820467033,0.000110586546570895
"161","Gabapentinoids","Southern Europe","SPAIN",6.16680238800491,4.9112018900209,7.4374301908156,0.00000120974023848249
"162","Pregabalin","Southern Europe","SPAIN",8.5576917031678,6.06430652957624,11.1096919738388,0.0000222685854954908
"163","Gabapentin","Northern Europe","SWEDEN",15.5646211926002,13.0907057195194,18.0926547979273,0.000000105122091626173
"164","Gabapentinoids","Northern Europe","SWEDEN",7.98573309578854,7.35188440862864,8.62332428044093,0.000000000286590502388983
"165","Pregabalin","Northern Europe","SWEDEN",2.67384631183134,0.630153625123797,4.75904424967128,0.0157293022990247
"166","Gabapentin","Western Europe","SWITZERLAND",-1.96365202476088,-2.86392306472968,-1.05503714416171,0.000892195524152624
"167","Gabapentinoids","Western Europe","SWITZERLAND",8.1093403654001,7.03200886804067,9.19751575112036,0.0000000277827815815645
"168","Pregabalin","Western Europe","SWITZERLAND",10.7129694949083,8.8062588240928,12.6530931846208,0.000000329165357816008
"169","Gabapentin","Eastern Asia","TAIWAN",3.14989858601085,1.5701155307204,4.75425298779177,0.00139467859619681
"170","Gabapentinoids","Eastern Asia","TAIWAN",15.0838876332512,13.0214720342742,17.1839381880144,0.0000000283027805625237
"171","Pregabalin","Eastern Asia","TAIWAN",66.5239157951802,13.8644959601878,143.536971712903,0.0182651425208973
"172","Gabapentin","South-eastern Asia","THAILAND",17.47986986179,12.348233280165,22.8458999290713,0.0000604312492906834
"173","Gabapentinoids","South-eastern Asia","THAILAND",16.5023761729999,12.0194837027464,21.1646689068109,0.0000368474988026109
"174","Pregabalin","South-eastern Asia","THAILAND",13.8038061868703,10.2366632722889,17.4863781084203,0.0000279622696832442
"175","Gabapentin","Northern Africa","TUNISIA",2.58991174598939,-0.826179885671008,6.12367235543494,0.121815359709965
"176","Gabapentinoids","Northern Africa","TUNISIA",24.6790717290803,18.8982208179341,30.7409885554859,0.00000236135207795419
"177","Pregabalin","Northern Africa","TUNISIA",32.1042948211672,25.1283099619248,39.4691953843873,0.00000102020250606745
"178","Gabapentin","Western Asia","TÜRKIYE",7.11950590838348,3.51954542991439,10.844657387187,0.0013836515512915
"179","Gabapentinoids","Western Asia","TÜRKIYE",15.7941137358302,13.6047087291682,18.0257132460196,0.0000000312333993834776
"180","Pregabalin","Western Asia","TÜRKIYE",34.9094634840348,31.9346076004698,37.9513962906977,0.00000000022208687481869
"181","Gabapentin","Western Asia","UNITED ARAB EMIRATES",-6.63775108181856,-10.1265273122224,-3.01354490504874,0.00275928897477121
"182","Gabapentinoids","Western Asia","UNITED ARAB EMIRATES",6.55121138632666,-0.905117822630719,14.5685871806449,0.079232576004052
"183","Pregabalin","Western Asia","UNITED ARAB EMIRATES",9.35332204630752,0.724211628980043,18.7216941107622,0.0361142935839555
"184","Gabapentin","Northern Europe","UNITED KINGDOM",14.7856205597723,12.8963638002893,16.7064929619838,0.0000000156863059492017
"185","Gabapentinoids","Northern Europe","UNITED KINGDOM",16.9891782992488,14.829342387837,19.189638767653,0.0000000139501211746496
"186","Pregabalin","Northern Europe","UNITED KINGDOM",19.1554114565811,16.4855980255736,21.8864161754147,0.0000000294487069399426
"187","Gabapentin","Northern America","UNITED STATES",9.84601812234114,8.51946205306799,11.1887901861615,0.0000000296086633186004
"188","Gabapentinoids","Northern America","UNITED STATES",7.84127118097895,6.77629616888429,8.91686813649251,0.000000034064796172435
"189","Pregabalin","Northern America","UNITED STATES",1.72197929023707,0.978546537101077,2.4708854065516,0.00051711571911922
"190","Gabapentin","Central and South America and the Caribbean","URUGUAY",4.43248726003458,-0.350751491469037,9.44532506317506,0.0659023761060026
"191","Gabapentinoids","Central and South America and the Caribbean","URUGUAY",19.1557003789347,12.9080954182463,25.7490074577948,0.0000427462123873514
"192","Pregabalin","Central and South America and the Caribbean","URUGUAY",31.3355398647446,19.7224662103323,44.0750811235402,0.0000926107718820916
"193","Gabapentin","Central and South America and the Caribbean","VENEZUELA",-23.6231324094706,-36.574652064864,-8.02689945182488,0.00951682562930162
"194","Gabapentinoids","Central and South America and the Caribbean","VENEZUELA",-3.70067389742876,-11.9791041645396,5.35634885089846,0.367402587000398
"195","Pregabalin","Central and South America and the Caribbean","VENEZUELA",7.92452425728929,0.264905929705073,16.1692900238528,0.0437720522433403
"196","Gabapentinoids","Central and South America and the Caribbean","Central and South America and the Caribbean",12.9183942711062,9.53542812215849,16.4058422316571,0.00000000000346467299294773
"197","Gabapentinoids","Australia and New Zealand","Australia and New Zealand",19.894004683296,13.6987749782348,26.4268006559429,0.00000083948916129728
"198","Gabapentinoids","Western Europe","Western Europe",8.14931101999865,6.64076384039072,9.6791982061027,0.000000000000000111022302462516
"199","Gabapentinoids","Eastern Europe","Eastern Europe",23.7705767251271,17.0636723672156,30.8617383436949,0.0000000000479067896463903
"200","Gabapentinoids","Northern America","Northern America",9.02591713784879,6.77788965214958,11.3212730320127,0.0000000487711071528452
"201","Gabapentinoids","Eastern Asia","Eastern Asia",28.4585605435375,18.8207416995154,38.8781246514049,0.000000106490795515057
"202","Gabapentinoids","Southern Europe","Southern Europe",14.9112256331219,10.9188354953661,19.0473170542609,0.0000000000289127610741957
"203","Gabapentinoids","Northern Africa","Northern Africa",35.8958778911175,26.1634140159857,46.3791208555719,0.000000000326322080468344
"204","Gabapentinoids","Northern Europe","Northern Europe",14.7729933558606,12.3346235185244,17.2642911977373,0
"205","Gabapentinoids","Southern Asia","Southern Asia",11.5553624546683,7.86210226716959,15.3750819872554,0.00000171950680494248
"206","Gabapentinoids","Western Asia","Western Asia",17.5692212943014,10.5297951962456,25.0569746483881,0.00000221312766468529
"207","Gabapentinoids","South-eastern Asia","South-eastern Asia",14.6392416990215,9.49088538203597,20.0296781916689,0.00000841329162504234
"208","Gabapentinoids","Southern Africa","Southern Africa",12.4231364922213,6.34582330155615,18.8477480954691,0.0010201789723463
"209","Gabapentinoids","Central Asia","Central Asia",20.4472712210678,-0.52875037227107,45.8466159709055,0.0548342624820324
"210","Gabapentin","Central and South America and the Caribbean","Central and South America and the Caribbean",-0.558730554267783,-6.04832941209882,5.25162572523896,0.845186227368528
"211","Gabapentin","Australia and New Zealand","Australia and New Zealand",6.87194245824381,1.77053092731276,12.2290704462945,0.0103763687188956
"212","Gabapentin","Western Europe","Western Europe",1.94655815184335,0.187987023221892,3.73599697734448,0.0304286045111472
"213","Gabapentin","Eastern Europe","Eastern Europe",20.9805524955907,16.4175408313986,25.7224124269672,0.00000000000000199840144432528
"214","Gabapentin","Northern America","Northern America",8.44826829093599,5.75534427132696,11.2097641621649,0.00000189159331898114
"215","Gabapentin","Eastern Asia","Eastern Asia",10.8569044474728,4.07347943208851,18.082467605931,0.00206267055321163
"216","Gabapentin","Southern Europe","Southern Europe",2.68038332172975,-0.357850185715203,5.81125697055027,0.0834336775126798
"217","Gabapentin","Northern Africa","Northern Africa",17.4608618759829,2.40423829575305,34.7312797034977,0.0228800466931645
"218","Gabapentin","Northern Europe","Northern Europe",14.633784310484,11.8297709288592,17.5081053658082,0
"219","Gabapentin","Southern Asia","Southern Asia",2.19915132167201,-2.17528115980258,6.76919550294859,0.3110422301587
"220","Gabapentin","Western Asia","Western Asia",13.9100784403119,5.98920839869603,22.4228972582612,0.000620976165150555
"221","Gabapentin","South-eastern Asia","South-eastern Asia",9.02002266229889,1.04361036927743,17.626095285506,0.0282344060727148
"222","Gabapentin","Southern Africa","Southern Africa",3.40837669347491,1.54275363615546,5.30827643984764,0.00243161688490923
"223","Gabapentin","Central Asia","Central Asia",4.17449215147858,-0.955411241996473,9.57009313789012,0.0947966205219559
"224","Gabapentin Enacarbil","Northern America","Northern America",42.1641793494376,-8.44904734762673,120.758531774548,0.0982248030591337
"225","Gabapentin Enacarbil","Eastern Asia","Eastern Asia",35.4076804692564,-13.6025910506924,112.219789378431,0.143428527126254
"226","Gabapentin Enacarbil","Central and South America and the Caribbean","Central and South America and the Caribbean",5.92605471644858,-96.8549760681235,3467.64505162204,0.869446281581904
"227","Pregabalin","Northern Africa","Northern Africa",42.959845442104,31.0748284074534,55.9225188935522,0.000000000346667583528415
"228","Pregabalin","Central and South America and the Caribbean","Central and South America and the Caribbean",17.7761068224791,12.9425345945309,22.8165401817687,0.0000000000087145846094927
"229","Pregabalin","Australia and New Zealand","Australia and New Zealand",39.9684823996964,26.5903549833815,54.7604165249872,0.00000113479865060384
"230","Pregabalin","Western Europe","Western Europe",11.0049968969622,8.81951984464235,13.2343659821916,0.00000000000000111022302462516
"231","Pregabalin","Eastern Europe","Eastern Europe",31.1795520207159,18.4638113960135,45.2601825449522,0.00000102971124538165
