"","Year","Drug","DDD/TID","DDD/TID - lower","DDD/TID - upper","Area"
"Year182",2014,"Pregabalin",1.66462881340528,1.27691716810907,2.17006173589356,"Northern Europe"
"Year183",2014,"Pregabalin",0.281103833751071,0.164755367495917,0.479616333904923,"Eastern Europe"
"Year184",2014,"Pregabalin",0.905205935414497,0.60771574585976,1.3483240990414,"Southern Europe"
"Year185",2014,"Pregabalin",2.87816846865372,2.42856471543968,3.41100802514656,"Western Europe"
"Year186",2014,"Pregabalin",0.688856002018002,0.0119047314427469,39.8599996814993,"Australia and New Zealand"
"Year187",2014,"Pregabalin",0.195901411303946,0.0497109810641307,0.772009767849244,"Eastern Asia"
"Year188",2014,"Pregabalin",0.0399160946335772,0.0397606319444939,0.040072165176372,"Central Asia"
"Year189",2014,"Pregabalin",0.100048444618976,0.0467289380493593,0.214207548652255,"South-eastern Asia"
"Year1810",2014,"Pregabalin",0.125684710538688,0.0476390139675458,0.331590542028332,"Southern Asia"
"Year1811",2014,"Pregabalin",0.781193693166857,0.570821091600939,1.06909782280839,"Western Asia"
"Year1812",2014,"Pregabalin",0.327304084110756,0.189586484172729,0.565061185363713,"Northern Africa"
"Year1813",2014,"Pregabalin",0.21451051799742,0.214307236749124,0.214713992068256,"Southern Africa"
"Year19",2015,"Pregabalin",3.42751629241315,1.75000710912971,6.71304012050552,"Northern America"
"Year191",2015,"Pregabalin",0.457108547299403,0.279126748401046,0.748578290010228,"Central and South America and the Caribbean"
"Year192",2015,"Pregabalin",1.79803754572739,1.32561575432491,2.43882060491338,"Northern Europe"
"Year193",2015,"Pregabalin",0.315376751662642,0.17343580909089,0.573483042577188,"Eastern Europe"
"Year194",2015,"Pregabalin",1.07738575248595,0.737737320619427,1.57340563804622,"Southern Europe"
"Year195",2015,"Pregabalin",3.0697080351042,2.62342039424584,3.59191666019359,"Western Europe"
"Year196",2015,"Pregabalin",0.829262607654544,0.0131589675733576,52.259150926576,"Australia and New Zealand"
"Year197",2015,"Pregabalin",0.23263592196919,0.0558889163440432,0.968339980995593,"Eastern Asia"
"Year198",2015,"Pregabalin",0.0641021620742933,0.0639065856120893,0.0642983370687486,"Central Asia"
"Year199",2015,"Pregabalin",0.111824159872865,0.0553667276696176,0.225851215298282,"South-eastern Asia"
"Year1910",2015,"Pregabalin",0.139787711469803,0.0477151200855637,0.409526461275258,"Southern Asia"
"Year1911",2015,"Pregabalin",0.882183353028976,0.551877750121813,1.41018091088048,"Western Asia"
"Year1912",2015,"Pregabalin",0.392974987108156,0.2339770339218,0.660019224554616,"Northern Africa"
"Year1913",2015,"Pregabalin",0.235812820290396,0.235601305613177,0.236024524858153,"Southern Africa"
"Year20",2016,"Pregabalin",3.67349983177049,1.69684262539801,7.95277111267321,"Northern America"
"Year201",2016,"Pregabalin",0.47340930101891,0.300647904141672,0.745444632088984,"Central and South America and the Caribbean"
"Year202",2016,"Pregabalin",2.11680299384064,1.51795451801426,2.95190327612346,"Northern Europe"
"Year203",2016,"Pregabalin",0.435893901914672,0.162713470743096,1.1677182771572,"Eastern Europe"
"Year204",2016,"Pregabalin",1.37106778774738,0.946904310522339,1.98523426043074,"Southern Europe"
"Year205",2016,"Pregabalin",3.57769531067682,3.2342654083682,3.95759225662834,"Western Europe"
"Year206",2016,"Pregabalin",0.955054428028558,0.0148111079649271,61.584113940489,"Australia and New Zealand"
"Year207",2016,"Pregabalin",0.282933422987584,0.0649839247951307,1.23186345078174,"Eastern Asia"
"Year208",2016,"Pregabalin",0.0472564763636108,0.04708981618132,0.047423726389282,"Central Asia"
"Year209",2016,"Pregabalin",0.126208386212681,0.0695551058982316,0.229006289972658,"South-eastern Asia"
"Year2010",2016,"Pregabalin",0.151330953256109,0.0462267908422694,0.495406602884102,"Southern Asia"
"Year2011",2016,"Pregabalin",0.99833631207023,0.552465945346425,1.80404855791251,"Western Asia"
"Year2012",2016,"Pregabalin",0.482450042986666,0.287731839679296,0.808940867431518,"Northern Africa"
"Year2013",2016,"Pregabalin",0.259646544447359,0.259426220187473,0.259867055823178,"Southern Africa"
"Year21",2017,"Pregabalin",3.87744775633666,1.63499004570369,9.19553066553953,"Northern America"
"Year211",2017,"Pregabalin",0.49409473394344,0.320475800472613,0.761772357696321,"Central and South America and the Caribbean"
"Year213",2017,"Pregabalin",2.3779761214868,1.6776288280877,3.37069221730483,"Northern Europe"
"Year215",2017,"Pregabalin",0.592132982954468,0.248540664495123,1.41072073744873,"Eastern Europe"
"Year217",2017,"Pregabalin",1.63802642160661,1.16240597666065,2.30825598952048,"Southern Europe"
"Year219",2017,"Pregabalin",3.77641744982884,3.42891595727914,4.15913627894462,"Western Europe"
"Year2110",2017,"Pregabalin",1.04142932299351,0.0164621784728918,65.8828378380595,"Australia and New Zealand"
"Year2111",2017,"Pregabalin",0.34134436929914,0.0760227097603675,1.53264700534221,"Eastern Asia"
"Year2112",2017,"Pregabalin",0.0661677727312913,0.0659718727801851,0.0663642543968347,"Central Asia"
"Year2113",2017,"Pregabalin",0.140551655003345,0.0813938974458981,0.242705759818299,"South-eastern Asia"
"Year2114",2017,"Pregabalin",0.1629690859163,0.0464218777780747,0.572120823964998,"Southern Asia"
"Year2115",2017,"Pregabalin",1.2842963730714,0.727947967351149,2.26584487883968,"Western Asia"
"Year2116",2017,"Pregabalin",0.821689166577134,0.459148329314163,1.4704901300169,"Northern Africa"
"Year2117",2017,"Pregabalin",0.26947936333117,0.269256488202596,0.269702422943034,"Southern Africa"
"Year22",2018,"Pregabalin",3.91103100951708,1.65202304321402,9.25904975734808,"Northern America"
"Year221",2018,"Pregabalin",0.53083227648416,0.357716806535585,0.787726214170272,"Central and South America and the Caribbean"
"Year222",2018,"Pregabalin",2.62673285236693,1.8348710508588,3.76033262635775,"Northern Europe"
"Year223",2018,"Pregabalin",0.747069100051419,0.335734416855537,1.66236230851419,"Eastern Europe"
"Year224",2018,"Pregabalin",1.96731021852225,1.40619592539445,2.75232592130887,"Southern Europe"
"Year225",2018,"Pregabalin",3.98738855126479,3.62137958919395,4.39038964769124,"Western Europe"
"Year226",2018,"Pregabalin",3.00754410901782,0.37183024179236,24.326481687143,"Australia and New Zealand"
"Year228",2018,"Pregabalin",0.434798784491546,0.0894901699620078,2.11252233709674,"Eastern Asia"
"Year2210",2018,"Pregabalin",0.0783333164037352,0.0781215381406733,0.0785456687726553,"Central Asia"
"Year2211",2018,"Pregabalin",0.171974276247452,0.0953752050005296,0.310092667068667,"South-eastern Asia"
"Year2212",2018,"Pregabalin",0.183781204981861,0.0477117593281757,0.707907899020592,"Southern Asia"
"Year2213",2018,"Pregabalin",0.919839662022835,0.349693969424977,2.4195584648531,"Western Asia"
"Year2214",2018,"Pregabalin",1.35398765496256,0.789943059885566,2.32077812045919,"Northern Africa"
"Year2215",2018,"Pregabalin",0.307619487907004,0.307382973738231,0.307856184060327,"Southern Africa"
"Year23",2008,"Gabapentinoids",5.24363643060032,3.27878459291873,8.38594980460201,"Northern America"
"Year231",2008,"Gabapentinoids",0.233182511433069,0.09026639121635,0.60237351804516,"Central and South America and the Caribbean"
"Year232",2008,"Gabapentinoids",1.37745725968074,1.10264848913611,1.72075554534493,"Northern Europe"
"Year233",2008,"Gabapentinoids",0.176291004926017,0.0703751815159894,0.441611911306601,"Eastern Europe"
"Year234",2008,"Gabapentinoids",1.63959011019816,1.05518231918886,2.54766942221524,"Southern Europe"
"Year235",2008,"Gabapentinoids",2.37664774029008,1.91153664562228,2.95492869276758,"Western Europe"
"Year236",2008,"Gabapentinoids",1.12676974746172,0.868981995980427,1.4610314939408,"Australia and New Zealand"
"Year237",2008,"Gabapentinoids",0.0630430147253002,0.00951588402310516,0.417661847917048,"Eastern Asia"
"Year238",2008,"Gabapentinoids",0,0,0,"Central Asia"
"Year239",2008,"Gabapentinoids",0.0529978614903111,0.0529196131698944,0.0530762255107354,"South-eastern Asia"
"Year2310",2008,"Gabapentinoids",0.0722805871595672,0.0403539266291195,0.129466540595874,"Southern Asia"
"Year2311",2008,"Gabapentinoids",0.312407555195233,0.13817371548757,0.706346212075641,"Western Asia"
"Year2312",2008,"Gabapentinoids",0.0683167174113349,0.0410631267535789,0.113658511829068,"Northern Africa"
"Year2313",2008,"Gabapentinoids",0.115912690939065,0.115756304007508,0.11606928914959,"Southern Africa"
"Year24",2009,"Gabapentinoids",5.95317876729958,3.88575813795941,9.12057214503782,"Northern America"
"Year241",2009,"Gabapentinoids",0.278637046294847,0.106172782784618,0.731247703334799,"Central and South America and the Caribbean"
"Year242",2009,"Gabapentinoids",1.62570401938695,1.3124475791354,2.01372885337787,"Northern Europe"
"Year243",2009,"Gabapentinoids",0.275657319476621,0.113013057568867,0.672373258592102,"Eastern Europe"
"Year244",2009,"Gabapentinoids",1.86285708541945,1.18095169513994,2.9385084377107,"Southern Europe"
"Year245",2009,"Gabapentinoids",2.66759230958503,2.192938224867,3.24498367052212,"Western Europe"
"Year246",2009,"Gabapentinoids",1.32833685516922,1.07577309580964,1.64019606706458,"Australia and New Zealand"
"Year247",2009,"Gabapentinoids",0.0875158509250689,0.0125644406966705,0.609579395377979,"Eastern Asia"
"Year248",2009,"Gabapentinoids",0,0,0,"Central Asia"
"Year249",2009,"Gabapentinoids",0.0637164084164092,0.0636313103992986,0.063801620240268,"South-eastern Asia"
"Year2410",2009,"Gabapentinoids",0.0930453501822122,0.0432359821209454,0.200236857493205,"Southern Asia"
"Year2411",2009,"Gabapentinoids",0.4045668434935,0.177610436164959,0.921535549309044,"Western Asia"
"Year2412",2009,"Gabapentinoids",0.133672001835859,0.0759937802971554,0.235127190737671,"Northern Africa"
"Year2413",2009,"Gabapentinoids",0.158601181385134,0.158419499893047,0.158783071236447,"Southern Africa"
"Year25",2010,"Gabapentinoids",6.74455448935565,4.27971772673988,10.6289755924018,"Northern America"
"Year251",2010,"Gabapentinoids",0.330368714459463,0.130498499328131,0.836358180787683,"Central and South America and the Caribbean"
"Year252",2010,"Gabapentinoids",1.95883018509543,1.57320852944587,2.43897463192149,"Northern Europe"
"Year253",2010,"Gabapentinoids",0.357766119765651,0.14529768443278,0.880926609063657,"Eastern Europe"
"Year254",2010,"Gabapentinoids",2.11988165026411,1.34760724744262,3.33472398553411,"Southern Europe"
"Year255",2010,"Gabapentinoids",3.1090582112642,2.65440971798174,3.64157910346221,"Western Europe"
"Year256",2010,"Gabapentinoids",1.55791689659306,1.32868337227761,1.82669935315714,"Australia and New Zealand"
"Year257",2010,"Gabapentinoids",0.124879569279087,0.0241152856245764,0.646681406395501,"Eastern Asia"
"Year258",2010,"Gabapentinoids",0,0,0,"Central Asia"
"Year259",2010,"Gabapentinoids",0.128070486873143,0.0376813124553758,0.435283394848526,"South-eastern Asia"
"Year2510",2010,"Gabapentinoids",0.106400925087572,0.0494547725877121,0.228919399829656,"Southern Asia"
"Year2511",2010,"Gabapentinoids",0.493898604721577,0.219278960166452,1.11244522301981,"Western Asia"
"Year2512",2010,"Gabapentinoids",0.173033253827856,0.102868037996872,0.291057431572339,"Northern Africa"
"Year2513",2010,"Gabapentinoids",0.182516358135403,0.182322864447856,0.182710057171891,"Southern Africa"
"Year26",2011,"Gabapentinoids",7.14665925773532,4.81010622941283,10.618214257694,"Northern America"
"Year261",2011,"Gabapentinoids",0.394094300991784,0.151866721062286,1.02267512584606,"Central and South America and the Caribbean"
"Year262",2011,"Gabapentinoids",2.31290443555557,1.84569451866569,2.89838154359367,"Northern Europe"
"Year263",2011,"Gabapentinoids",0.460083114092567,0.193838312495127,1.09202597334021,"Eastern Europe"
"Year264",2011,"Gabapentinoids",0.947546420956643,0.618483817779527,1.45168587125072,"Southern Europe"
"Year265",2011,"Gabapentinoids",3.2701997234435,2.82453325336851,3.78618528157038,"Western Europe"
"Year266",2011,"Gabapentinoids",1.78140080791485,1.55540584811234,2.04023203480362,"Australia and New Zealand"
"Year267",2011,"Gabapentinoids",0.204047305042066,0.0512497872573882,0.812399522476606,"Eastern Asia"
"Year268",2011,"Gabapentinoids",0.0284595431652052,0.0283251356691541,0.0285945884472568,"Central Asia"
"Year269",2011,"Gabapentinoids",0.162189542838929,0.0343541352242849,0.76571416030596,"South-eastern Asia"
"Year2610",2011,"Gabapentinoids",0.125460189864381,0.0529818442864206,0.297087793994381,"Southern Asia"
"Year2611",2011,"Gabapentinoids",0.599640699329967,0.256519897481408,1.40171960079234,"Western Asia"
"Year2612",2011,"Gabapentinoids",0.223018733964488,0.129564695967494,0.38388046471858,"Northern Africa"
"Year2613",2011,"Gabapentinoids",0.209310673497098,0.209105028567473,0.209516520668809,"Southern Africa"
"Year27",2012,"Gabapentinoids",7.38462878557964,5.66254252769254,9.63043403808806,"Northern America"
"Year271",2012,"Gabapentinoids",0.473117517307915,0.186521596953054,1.20007649966639,"Central and South America and the Caribbean"
"Year272",2012,"Gabapentinoids",2.68047880421234,2.09524732700334,3.42917350483281,"Northern Europe"
"Year273",2012,"Gabapentinoids",0.504360188891514,0.232117304660474,1.09590795270854,"Eastern Europe"
"Year274",2012,"Gabapentinoids",1.13998940464325,0.73644142044867,1.76466967584076,"Southern Europe"
"Year275",2012,"Gabapentinoids",3.56323703284829,3.09802357343288,4.09830908361761,"Western Europe"
"Year276",2012,"Gabapentinoids",2.04245979297396,1.85902102934388,2.24399936314199,"Australia and New Zealand"
"Year277",2012,"Gabapentinoids",0.287990503002777,0.0628858208189206,1.31887488689404,"Eastern Asia"
"Year278",2012,"Gabapentinoids",0.0437288995962414,0.0435635170646913,0.0438949099784241,"Central Asia"
"Year279",2012,"Gabapentinoids",0.179383246657239,0.0351016441139849,0.916719145029211,"South-eastern Asia"
"Year2710",2012,"Gabapentinoids",0.13385870118563,0.0541411911239848,0.330952302879164,"Southern Asia"
"Year2711",2012,"Gabapentinoids",0.627590359518236,0.250969144628579,1.56939475545145,"Western Asia"
"Year2712",2012,"Gabapentinoids",0.283276372270002,0.174351149253762,0.460252217607458,"Northern Africa"
"Year2713",2012,"Gabapentinoids",0.237881970495407,0.237664458105445,0.238099681954427,"Southern Africa"
"Year28",2013,"Gabapentinoids",8.42056137157367,6.53465071344464,10.8507488650548,"Northern America"
"Year281",2013,"Gabapentinoids",0.535038414410103,0.22275655401767,1.28510744007904,"Central and South America and the Caribbean"
"Year282",2013,"Gabapentinoids",3.15138497636394,2.40318926868681,4.13251981383853,"Northern Europe"
"Year283",2013,"Gabapentinoids",0.683700522511968,0.380643672293996,1.22804196813785,"Eastern Europe"
"Year284",2013,"Gabapentinoids",1.34374329797522,0.864523462776334,2.08860271421052,"Southern Europe"
"Year285",2013,"Gabapentinoids",3.75807572752656,3.26905844580658,4.3202449292214,"Western Europe"
"Year286",2013,"Gabapentinoids",2.94065792173496,1.68485803632301,5.1324615049079,"Australia and New Zealand"
"Year287",2013,"Gabapentinoids",0.366889353357702,0.072696940062171,1.85162948388358,"Eastern Asia"
"Year288",2013,"Gabapentinoids",0.0488377995654362,0.0486644179735931,0.049011798881227,"Central Asia"
"Year289",2013,"Gabapentinoids",0.226130442239967,0.0382730423962911,1.33605727964282,"South-eastern Asia"
"Year2810",2013,"Gabapentinoids",0.141521009267478,0.0550241064300553,0.363989483219407,"Southern Asia"
"Year2811",2013,"Gabapentinoids",0.903461231952863,0.408849699484728,1.99643585080408,"Western Asia"
"Year2812",2013,"Gabapentinoids",0.337222636504202,0.207934382317723,0.546899003922703,"Northern Africa"
"Year2813",2013,"Gabapentinoids",0.252928744304476,0.252706246351647,0.253151438158038,"Southern Africa"
"Year29",2014,"Gabapentinoids",9.11676521261476,7.23910906260874,11.4814416004931,"Northern America"
"Year291",2014,"Gabapentinoids",0.617641831403394,0.256064071407859,1.48978898055446,"Central and South America and the Caribbean"
"Year292",2014,"Gabapentinoids",3.53712388730203,2.58858858624215,4.83323053366512,"Northern Europe"
"Year293",2014,"Gabapentinoids",0.82074393409923,0.478974305886741,1.40638150539951,"Eastern Europe"
"Year294",2014,"Gabapentinoids",1.52490296811976,0.986579023744175,2.35696179040538,"Southern Europe"
"Year295",2014,"Gabapentinoids",4.01956496086098,3.50685994021871,4.60722776215969,"Western Europe"
"Year296",2014,"Gabapentinoids",3.92689961056856,1.65227088669878,9.3329372777932,"Australia and New Zealand"
"Year297",2014,"Gabapentinoids",0.444484951080034,0.0817923216462937,2.41546966463413,"Eastern Asia"
"Year298",2014,"Gabapentinoids",0.0670920337955497,0.0668903920712432,0.0672942833707556,"Central Asia"
"Year299",2014,"Gabapentinoids",0.245341721961905,0.038236386232539,1.5742220033338,"South-eastern Asia"
"Year2910",2014,"Gabapentinoids",0.15356095823754,0.059797836337364,0.394344834849771,"Southern Asia"
"Year2911",2014,"Gabapentinoids",1.08842807407482,0.525510277530557,2.25433397421106,"Western Asia"
"Year2912",2014,"Gabapentinoids",0.410967695913683,0.248389653175816,0.679957658965182,"Northern Africa"
"Year2913",2014,"Gabapentinoids",0.272652456391806,0.272423263594546,0.27288184201158,"Southern Africa"
"Year30",2015,"Gabapentinoids",10.2237702217597,7.93509192366825,13.1725603878096,"Northern America"
"Year301",2015,"Gabapentinoids",0.707963667633441,0.295437721557964,1.69650832685107,"Central and South America and the Caribbean"
"Year302",2015,"Gabapentinoids",4.02026863026931,2.88633275571931,5.59968694791033,"Northern Europe"
"Year303",2015,"Gabapentinoids",0.922951179721083,0.507801256155789,1.67750447605668,"Eastern Europe"
"Year304",2015,"Gabapentinoids",1.80776350419701,1.1829025533672,2.76270338398043,"Southern Europe"
"Year305",2015,"Gabapentinoids",4.23308405996104,3.72254639497272,4.8136406527789,"Western Europe"
"Year306",2015,"Gabapentinoids",4.70914657077552,1.88217967325683,11.7821171592373,"Australia and New Zealand"
"Year307",2015,"Gabapentinoids",0.507823958845017,0.0889060194372539,2.90064918899029,"Eastern Asia"
"Year308",2015,"Gabapentinoids",0.090171092404347,0.0899390766095609,0.0904037067301729,"Central Asia"
"Year309",2015,"Gabapentinoids",0.265738148117878,0.0435342787423159,1.62209563142432,"South-eastern Asia"
"Year3010",2015,"Gabapentinoids",0.168210394069029,0.0612326988258984,0.462085408864762,"Southern Asia"
"Year3011",2015,"Gabapentinoids",1.20166692682891,0.53226761084279,2.71292743277767,"Western Asia"
"Year3012",2015,"Gabapentinoids",0.490651243121788,0.294396957026233,0.817734819030431,"Northern Africa"
"Year3013",2015,"Gabapentinoids",0.290930224880801,0.290695277490256,0.291165362161862,"Southern Africa"
"Year31",2016,"Gabapentinoids",11.2996226891424,8.88524045329486,14.3700638815726,"Northern America"
"Year311",2016,"Gabapentinoids",0.71405163807131,0.291651945159068,1.74821306799184,"Central and South America and the Caribbean"
"Year312",2016,"Gabapentinoids",4.56478002582254,3.21817801082909,6.47484900276857,"Northern Europe"
"Year313",2016,"Gabapentinoids",0.997114502455129,0.425739576169897,2.33531808330071,"Eastern Europe"
"Year314",2016,"Gabapentinoids",2.15162328348949,1.40876294398113,3.28620423601667,"Southern Europe"
"Year315",2016,"Gabapentinoids",4.68875841001047,4.23497753984927,5.19116222472964,"Western Europe"
"Year316",2016,"Gabapentinoids",5.46935904927701,2.23260966520821,13.3986199540701,"Australia and New Zealand"
"Year317",2016,"Gabapentinoids",0.58623045131513,0.101376121453817,3.39001075520235,"Eastern Asia"
"Year319",2016,"Gabapentinoids",0.0726649952598412,0.0724582614069026,0.0728723189542294,"Central Asia"
"Year3110",2016,"Gabapentinoids",0.291317027390152,0.0517214646763572,1.64081993768881,"South-eastern Asia"
"Year3111",2016,"Gabapentinoids",0.180398344235164,0.0610379652426056,0.533169191886378,"Southern Asia"
"Year3112",2016,"Gabapentinoids",1.41274623377047,0.633335006733122,3.15133681197836,"Western Asia"
"Year3113",2016,"Gabapentinoids",0.61033497452103,0.359657828045457,1.03573105345146,"Northern Africa"
"Year3114",2016,"Gabapentinoids",0.323805873325274,0.323559818065062,0.3240521157014,"Southern Africa"
"Year32",2017,"Gabapentinoids",12.2693505485404,9.54382530780764,15.7732311759539,"Northern America"
"Year321",2017,"Gabapentinoids",0.753770877747496,0.308719878945538,1.84040800378929,"Central and South America and the Caribbean"
"Year322",2017,"Gabapentinoids",5.03318656775535,3.540172681424,7.1558563114054,"Northern Europe"
"Year323",2017,"Gabapentinoids",1.24272448331184,0.574201382588887,2.68958624665732,"Eastern Europe"
"Year324",2017,"Gabapentinoids",2.40702413378781,1.60584804123915,3.60791621115421,"Southern Europe"
"Year325",2017,"Gabapentinoids",4.87796806892597,4.42875638853043,5.37274358623211,"Western Europe"
"Year326",2017,"Gabapentinoids",6.00573599487164,2.54881161799975,14.1512478150122,"Australia and New Zealand"
"Year327",2017,"Gabapentinoids",0.673425051289679,0.11433446391273,3.96644444889914,"Eastern Asia"
"Year328",2017,"Gabapentinoids",0.0891791673220715,0.0889516933758491,0.0894072229817413,"Central Asia"
"Year329",2017,"Gabapentinoids",0.325156602182258,0.0544345685921562,1.94227342435384,"South-eastern Asia"
"Year3210",2017,"Gabapentinoids",0.19262187339425,0.0631201684235993,0.587818236810004,"Southern Asia"
"Year3211",2017,"Gabapentinoids",1.78655231603535,0.878779692651128,3.63204703593256,"Western Asia"
"Year3212",2017,"Gabapentinoids",0.936754522069506,0.525136900885288,1.67101004164503,"Northern Africa"
"Year3213",2017,"Gabapentinoids",0.334996164294574,0.334747658070804,0.335244855001616,"Southern Africa"
"Year33",2018,"Gabapentinoids",12.4414072658472,9.59220698077754,16.1369135450127,"Northern America"
"Year331",2018,"Gabapentinoids",0.785838050831965,0.351341327874009,1.75766809407868,"Central and South America and the Caribbean"
"Year332",2018,"Gabapentinoids",5.46336556679538,3.85572632859505,7.74130754433537,"Northern Europe"
"Year333",2018,"Gabapentinoids",1.48777072855918,0.727158647326607,3.04398737317543,"Eastern Europe"
"Year334",2018,"Gabapentinoids",2.70966376185498,1.82008561736699,4.03402874691782,"Southern Europe"
"Year335",2018,"Gabapentinoids",5.08516998735396,4.6139215771613,5.60454991872556,"Western Europe"
"Year336",2018,"Gabapentinoids",6.887573612373,3.71429937093939,12.7719027273397,"Australia and New Zealand"
"Year337",2018,"Gabapentinoids",0.771377469236319,0.130683613581292,4.55315845452416,"Eastern Asia"
"Year338",2018,"Gabapentinoids",0.10466625420618,0.104421409643034,0.104911672874391,"Central Asia"
"Year339",2018,"Gabapentinoids",0.384079537475641,0.0666466348328252,2.21342144997314,"South-eastern Asia"
"Year3310",2018,"Gabapentinoids",0.215746983476977,0.0648096485395287,0.718207272039521,"Southern Asia"
"Year3311",2018,"Gabapentinoids",1.57278277640726,0.639878697551265,3.86580405197056,"Western Asia"
"Year3312",2018,"Gabapentinoids",1.47510321294468,0.849379604851925,2.56178683407291,"Northern Africa"
"Year3313",2018,"Gabapentinoids",0.373841889695477,0.373581148460345,0.374102812915144,"Southern Africa"
