"","Year","Drug","DDD/TID","DDD/TID - lower","DDD/TID - upper","Area"
"36",2010,"Gabapentinoids",0.704974555554868,0.508381423125202,0.977591039665876,"Multinational"
"37",2011,"Gabapentinoids",0.659972323067776,0.487046573231165,0.894295312100979,"Multinational"
"38",2012,"Gabapentinoids",0.783011113058232,0.583819883174393,1.05016362210732,"Multinational"
"39",2013,"Gabapentinoids",0.948221801493962,0.708391525317061,1.26924808202078,"Multinational"
"40",2014,"Gabapentinoids",1.1000010704249,0.824820630120478,1.4669884708863,"Multinational"
"41",2015,"Gabapentinoids",1.25272113843661,0.932619500528237,1.68269079704752,"Multinational"
"42",2016,"Gabapentinoids",1.39568372683358,1.03676872085987,1.87885014869326,"Multinational"
"43",2017,"Gabapentinoids",1.60481056047388,1.19590832386404,2.15352371383049,"Multinational"
"44",2018,"Gabapentinoids",1.77300399668109,1.33061315139084,2.3624771549577,"Multinational"
"Year1",2008,"Gabapentin",2.96790160540442,1.86677949999775,4.71852189258172,"Northern America"
"Year110",2008,"Gabapentin",0.111758877217161,0.0353382297893108,0.353442906204046,"Central and South America and the Caribbean"
"Year112",2008,"Gabapentin",0.546606868927414,0.401355121409006,0.744425704871363,"Northern Europe"
"Year114",2008,"Gabapentin",0.0837651090711552,0.0348112845658521,0.20156088995881,"Eastern Europe"
"Year116",2008,"Gabapentin",0.703016901504602,0.400787741413634,1.23315339450729,"Southern Europe"
"Year118",2008,"Gabapentin",0.835271833818533,0.668108273270975,1.04426043544533,"Western Europe"
"Year120",2008,"Gabapentin",0.654176173666831,0.317028885854987,1.34986584909845,"Australia and New Zealand"
"Year127",2008,"Gabapentin",0.181426666132596,0.0152066534418979,2.16455483185395,"Eastern Asia"
"Year129",2008,"Gabapentin",0,0,0,"Central Asia"
"Year130",2008,"Gabapentin",0.0252882787221959,0.0252342453286751,0.025342427815932,"South-eastern Asia"
"Year140",2008,"Gabapentin",0.0416333913583616,0.024803051267346,0.0698841145516841,"Southern Asia"
"Year150",2008,"Gabapentin",0.13751123621762,0.0374488665813887,0.504937580554056,"Western Asia"
"Year160",2008,"Gabapentin",0.0330517996445811,0.0123708906328661,0.0883058053106758,"Northern Africa"
"Year170",2008,"Gabapentin",0.0515260953485158,0.0514218630278414,0.0516305389485183,"Southern Africa"
"Year2",2009,"Gabapentin",3.27196278373972,1.92163442643862,5.57116395859893,"Northern America"
"Year210",2009,"Gabapentin",0.112920881798899,0.0326771286065431,0.390215606143791,"Central and South America and the Caribbean"
"Year212",2009,"Gabapentin",0.614996240325541,0.430877404781625,0.877791156874979,"Northern Europe"
"Year214",2009,"Gabapentin",0.119836075500666,0.0520006442557001,0.276163597527492,"Eastern Europe"
"Year216",2009,"Gabapentin",0.664395385972909,0.359601632114459,1.22752843558171,"Southern Europe"
"Year218",2009,"Gabapentin",0.84051849006946,0.66937652345547,1.05541695502209,"Western Europe"
"Year220",2009,"Gabapentin",0.730347176068541,0.309432202437541,1.72382510090869,"Australia and New Zealand"
"Year227",2009,"Gabapentin",0.221806371504248,0.0261943618162795,1.87819297850976,"Eastern Asia"
