"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD","x","pt","rate","lower","upper","conf.level"
"115",2008,"Pregabalin","RUSSIA",719036,143248.764,"Gabapentinoids","Eastern Europe",0.0137426196471497,719036,52321611.051,0.0137426196471497,0.013710855126903,0.0137743841673965,0.95
"116",2008,"Pregabalin","SAUDI ARABIA",2417542,25888.535,"Gabapentinoids","Western Asia",0.255667973009091,2417542,9455787.40875,0.255667973009091,0.255345690003361,0.255990256014821,0.95
"117",2008,"Pregabalin","SERBIA",0,9060.105,"Gabapentinoids","Southern Europe",0,0,3309203.35125,0,0,0,0.95
"118",2008,"Pregabalin","SLOVAKIA",1603322,5399.362,"Gabapentinoids","Eastern Europe",0.812995387182081,1603322,1972116.9705,0.812995387182081,0.811736966646845,0.814253807717317,0.95
"119",2008,"Pregabalin","SLOVENIA",795084,2023.049,"Gabapentinoids","Southern Europe",1.07601019809018,795084,738918.64725,1.07601019809018,1.0736450519993,1.07837534418106,0.95
"120",2008,"Pregabalin","SOUTH AFRICA",1170674,49779.472,"Gabapentinoids","Southern Africa",0.0643865955905496,1170674,18181952.148,0.0643865955905496,0.0642699614839447,0.0645032296971544,0.95
"121",2008,"Pregabalin","SOUTH KOREA",5482537,49182.458,"Gabapentinoids","Eastern Asia",0.305197601976926,5482537,17963892.7845,0.305197601976926,0.304942132850871,0.305453071102981,0.95
"122",2008,"Pregabalin","SPAIN",34478405,46068.811,"Gabapentinoids","Southern Europe",2.04903765083734,34478405,16826633.21775,2.04903765083734,2.04835370069194,2.04972160098274,0.95
"123",2008,"Pregabalin","SWEDEN",7389245,9236.433,"Gabapentinoids","Northern Europe",2.19030985658229,7389245,3373607.15325,2.19030985658229,2.18873059665579,2.19188911650879,0.95
"124",2008,"Pregabalin","SWITZERLAND",3709563,7622.826,"Gabapentinoids","Western Europe",1.33234445853364,3709563,2784237.1965,1.33234445853364,1.33098863478923,1.33370028227804,0.95
